39:25 39:25 | w_freq: 1 - 1 | wiki_freq: 2 - 3 | sentence_idx: 2340 | align_1: 0-0 | align_2: 1-4 |    39:25 Those who preceded them denounced as liars [ the Messenger ] , whereupon punishment afflicted them from whence they did not know . ||| 39:25 ( Schon ) diejenigen , die vor ihnen lebten , haben ( die göttliche Botschaft ) für Lüge erklärt . 
crazy verrückt | w_freq: 772 - 626 | wiki_freq: 10483 - 1969 | sentence_idx: 256232 | align_1: 10-10 | align_2: 11-14 |    Pi ( 1998 ) - A man goes a little crazy trying to predict patterns in the stock market . ||| Pi ( 1998 ) - Ein Mann ist ein bisschen verrückt , wenn er versucht , Muster an der Börse vorherzusagen . 

al-Khoei al-Khoei | w_freq: 1 - 1 | wiki_freq: 139 - 8 | sentence_idx: 256489 | align_1: 1-1 | align_2: 2-5 |    Ayatollah al-Khoei asked them if their university has a better , more effective system . ||| Ayatollah al-Khoei ( r ) fragte sie , ob ihre Universität ein besseres , effektiveres System besäße . 

frustration Frustration | w_freq: 176 - 133 | wiki_freq: 11736 - 954 | sentence_idx: 257752 | align_1: 10-7 | align_2: 11-12 |    “ We and our artists share the user community ’s frustration when content is unavailable . ||| „ Wir sowie unsere Künstler teilen die Frustration der Nutzer darüber , wenn Inhalte gesperrt werden . 

swear Schwörst | w_freq: 299 - 3 | wiki_freq: 5814 - 1 | sentence_idx: 258194 | align_1: 2-0 | align_2: 3-8 |    do solemnly swear that I will support , obey and defend the ||| Schwörst du , [ Name des Knappen ] , mir treu zu dienen und die 

imagine stelle | w_freq: 1145 - 286 | wiki_freq: 9379 - 3298 | sentence_idx: 258819 | align_1: 2-1 | align_2: 3-6 |    However , imagine if my friend Daniel not only doubted the existence of my wife Vana , but even denied it . ||| Jedoch stelle man sich vor , wenn mein Freund Daniel die Existenz meiner Frau Vana nicht nur angezweifelt , sondern sie sogar geleugnet hätte . 

Minimum Minimum | w_freq: 69 - 258 | wiki_freq: 4534 - 3325 | sentence_idx: 258978 | align_1: 11-10 | align_2: 12-15 |    Chapter 7 Several Other Aspects of the Truths That Are the Minimum That Should Be Understood by New Believers ||| Kapitel 7. Mehrere andere Aspekte der Wahrheiten , die das Minimum von dem sind , was von neuen Gläubigen verstanden werden sollte 

Creator Schöpfer | w_freq: 565 - 626 | wiki_freq: 5423 - 4803 | sentence_idx: 258995 | align_1: 10-10 | align_2: 11-14 |    They sought a satisfying answer from Jehovah God , their Creator . ||| Sie suchten eine befriedigende Antwort von Jehova Gott , ihrem Schöpfer , zu erhalten . 

Synod Synode | w_freq: 109 - 133 | wiki_freq: 13599 - 6633 | sentence_idx: 259354 | align_1: 8-7 | align_2: 9-12 |    “ It is also dishonest to present a Synod supposedly for the evangelisation of the Amazon , when the true objective is to revolutionise the whole Church . ” ||| " Es ist auch unehrlich , eine Synode zu präsentieren , die angeblich für die Evangelisierung des Amazonas gedacht ist , wenn das wahre Ziel darin besteht , die gesamte Kirche zu revolutionieren . " 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 259481 | align_1: 0-0 | align_2: 1-4 |    Remember that you 're both manipulators . ||| Denken sie daran , dass sie beide manipulatoren sind . 

lawsuits Gerichtsverfahren | w_freq: 44 - 52 | wiki_freq: 14291 - 4099 | sentence_idx: 260032 | align_1: 11-11 | align_2: 12-16 |    They currently claim on their website they have won over fifty lawsuits supposedly establishing the freedom of people to speak as they wish or practice their faith . ||| Gegenwärtig behaupten sie auf ihrer Webseite , sie hätten über 50 Gerichtsverfahren gewonnen , in denen angeblich über die Freiheit der Menschen entschieden worden sei , so zu reden , wie sie wollten , und ihre Religion auszuüben . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 260500 | align_1: 0-0 | align_2: 1-4 |    Remember that your emotions and excitement from having a puppy will pass , but the name of your dog will remain for the rest of his life . ||| Denken Sie daran , dass Ihre Emotionen und Aufregung , einen Welpen zu haben , vorüber sein werden , aber der Name Ihres Hundes wird für den Rest seines Lebens bestehen bleiben . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 261147 | align_1: 0-0 | align_2: 1-4 |    Remember that it is very important to guarantee the renewal of air . ||| Denken Sie daran , dass es sehr wichtig ist , die Erneuerung der Luft zu garantieren . 

affirm ausspricht | w_freq: 82 - 82 | wiki_freq: 3490 - 744 | sentence_idx: 261876 | align_1: 11-12 | align_2: 12-19 |    I , ( name ) , do swear ( or solemnly affirm ) that I will ||| Nein , Ich schwöre bei der Seele , die sich selbst Tadel ausspricht . " ( 75:1 - 2 ) 

diaspora Diaspora | w_freq: 50 - 76 | wiki_freq: 13496 - 2568 | sentence_idx: 262136 | align_1: 12-12 | align_2: 13-18 |    It maintains good relations with the United States especially through its Armenian diaspora . ||| Es erhält gute Beziehungen mit die Vereinigten Staaten besonders durch seine armenische Diaspora ( Armenische Diaspora ) aufrecht . 

delighted freuen | w_freq: 296 - 1183 | wiki_freq: 6960 - 1321 | sentence_idx: 262682 | align_1: 3-1 | align_2: 4-6 |    We are therefore delighted that Dallmayr is not only continuing the longstanding partnership with us , but will also be supporting us with further projects in Ethiopia . ||| Wir freuen uns deshalb sehr , dass Dallmayr die langjährige Partnerschaft mit uns nicht nur fortsetzt , sondern uns zukünftig bei weiteren Projekten in Äthiopien unterstützt . 

announce bekanntgeben | w_freq: 315 - 15 | wiki_freq: 14722 - 321 | sentence_idx: 262972 | align_1: 5-6 | align_2: 6-10 |    We are therefore pleased to announce that we are now full members of the Council for Aluminium in Building . ||| Wir freuen uns daher sehr , bekanntgeben zu dürfen , dass wir jetzt vollwertige Mitglieder des Council for Aluminium in Building sind . 

prophecies Bibelprophezeiungen | w_freq: 112 - 2 | wiki_freq: 2969 - 0 | sentence_idx: 263738 | align_1: 22-18 | align_2: 23-23 |    However , the recent rise of Germany to a position of dominance in Europe was predicted thousands of years ago in Bible prophecies that are coming alive today ! ||| Allerdings wurde der jüngste Aufstieg Deutschlands zu einer Position der Vorherrschaft in Europa vor Tausenden von Jahren in Bibelprophezeiungen vorhergesagt , Prophezeiungen , die heute lebendig werden ! 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 264887 | align_1: 0-0 | align_2: 1-4 |    Remember that all people are greater than their gender identity and expression . ||| Denken Sie daran , dass alle Menschen größer sind als ihre Geschlechtsidentität und Ausdruck . 

Mubarak Mubarak | w_freq: 70 - 51 | wiki_freq: 5490 - 967 | sentence_idx: 265414 | align_1: 4-5 | align_2: 5-10 |    “ I think what Mubarak said yesterday was an insult to the intelligence of the Egyptian people . ” ||| " Ich denke , was Mubarak gestern ( Freitag ) sagte , war eine Beleidigung der Intelligenz des ägyptischen Volkes . " 

yesterday gestern | w_freq: 644 - 646 | wiki_freq: 3562 - 1180 | sentence_idx: 265414 | align_1: 6-6 | align_2: 7-12 |    “ I think what Mubarak said yesterday was an insult to the intelligence of the Egyptian people . ” ||| " Ich denke , was Mubarak gestern ( Freitag ) sagte , war eine Beleidigung der Intelligenz des ägyptischen Volkes . " 

Orbs Orbs | w_freq: 1 - 5 | wiki_freq: 203 - 38 | sentence_idx: 265590 | align_1: 9-10 | align_2: 10-15 |    " With giving people the ability to purchase Red Orbs , it 's something we want to give people as an option . ||| „ Wenn wir Leuten die Möglichkeit geben , „ Red Orbs " käuflich zu erwerben , dann ist das etwas , das wir ihnen als Option bereitstellen möchten . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 265750 | align_1: 0-0 | align_2: 1-4 |    Remember that , as mentioned above , the effect of this drug on smokers is seen 2 weeks after you start taking it . ||| Denken Sie daran , dass , wie oben erwähnt , die Wirkung dieser Droge auf Raucher 2 Wochen nach Beginn der Einnahme gesehen wird . 

worry Sorgen | w_freq: 992 - 1014 | wiki_freq: 8490 - 4160 | sentence_idx: 266598 | align_1: 8-10 | align_2: 9-14 |    He laughed and told me that do n’t worry we can share all books in the school as well as at home . ||| Er lachte und sagte mir , dass wir uns keine Sorgen machen , dass wir alle Bücher in der Schule und zu Hause teilen können . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 267538 | align_1: 0-0 | align_2: 1-4 |    Remember that a scanner is a tool that provides potential candidates to trade . ||| Denken Sie daran , dass ein Scanner ein Werkzeug ist , das potenzielle Kandidaten für den Handel bietet . 

self-consciousness Bewußtseins | w_freq: 13 - 19 | wiki_freq: 936 - 132 | sentence_idx: 267666 | align_1: 9-9 | align_2: 10-14 |    I am alone and on the level of non-thetic self-consciousness . ||| Ich bin allein und auf der Ebene des nicht-thetischen Bewußtseins ( von ) mir . 

glad freute | w_freq: 464 - 50 | wiki_freq: 5614 - 441 | sentence_idx: 267926 | align_1: 7-4 | align_2: 8-9 |    After this impressive experience , I was glad about having had the opportunity to do an interview with him to present his valuable work : ||| Nach dieser beeindruckenden Erfahrung freute es mich sehr , dass ich die Möglichkeit hatte , ein Interview mit ihm zu machen , um seine wertvolle Arbeit zu präsentieren : 

imagine stell | w_freq: 1145 - 28 | wiki_freq: 9379 - 61 | sentence_idx: 268166 | align_1: 8-7 | align_2: 9-12 |    He was absolutely living in the wrong century—just imagine what he could think up if he lived in our era . ||| Er lebte absolut im falschen Jahrhundert - stell dir nur vor , was er sich ausdenken könnte , wenn er in unserer Zeit leben würde . 

bubble Blase | w_freq: 55 - 35 | wiki_freq: 12594 - 1390 | sentence_idx: 269681 | align_1: 13-12 | align_2: 14-17 |    He adds that he always thinks of the digital currency trade as a bubble waiting to explode and consume everyone in it . ||| Er fügt hinzu , dass er den digitalen Devisenhandel immer als eine Blase betrachtet , die darauf wartet , dass alle darin explodieren und konsumieren . 

combative combative | w_freq: 12 - 1 | wiki_freq: 1847 - 1 | sentence_idx: 269761 | align_1: 6-4 | align_2: 7-8 |    But in English , it means combative , “ aggressively active ” ( Webster ’s , 1993 ) . ||| Im Englischen bedeutet es combative ( kämpferisch ) , ' aggressively active ' ( Webster's 1993 ) . 

Veda Rig-Veda | w_freq: 10 - 1 | wiki_freq: 2468 - 7 | sentence_idx: 270592 | align_1: 18-19 | align_2: 19-23 |    With HIM was VAK ( the WORD ) , and VAK was verily the highest Brahman . "(Rig Veda ) ||| Mit IHM war VAK ( das Wort ) , und VAK war wahrhaftig der höchste Brahma . “ ( Rig-Veda ) ( 2 ) 

glad begrüßten | w_freq: 464 - 44 | wiki_freq: 5614 - 886 | sentence_idx: 271130 | align_1: 2-1 | align_2: 3-6 |    They were glad to be able once again to discuss the problems as a whole with the Military Governors . ||| Sie begrüßten es , die Möglichkeit zu haben , das Problem als Ganzes noch einmal mit den Militärgouverneuren besprechen zu können . 

Hardly Gemein | w_freq: 96 - 1 | wiki_freq: 980 - 224 | sentence_idx: 271561 | align_1: 0-0 | align_2: 1-4 |    Hardly , since mutants always say they want to be treated like everyone else . ||| Gemein ? - Kaum , da Mutanten immer sagen , dass sie wie jeder andere behandelt werden wollen . 

buyers Käufer | w_freq: 333 - 484 | wiki_freq: 13840 - 7839 | sentence_idx: 272437 | align_1: 6-6 | align_2: 7-10 |    This model attracts the attention of buyers by the fact that it is made in the classic black color . ||| Dieses Modell zieht die Aufmerksamkeit der Käufer auf sich , da es in der klassischen schwarzen Farbe hergestellt wird . 

Vader TU | w_freq: 21 - 29 | wiki_freq: 3534 - 11994 | sentence_idx: 274018 | align_1: 7-1 | align_2: 8-10 |    Do what must be done , Lord Vader . ||| Hauptbeschreibung TU , WAS GETAN WERDEN MUSS , LORD VADER . 

guess raten | w_freq: 632 - 164 | wiki_freq: 8827 - 640 | sentence_idx: 275069 | align_1: 16-14 | align_2: 17-18 |    I ’m going to say , ‘ Mr. President , that ’s illegal , ’ and guess what he ’s going to do ? ||| Ich werde sagen : ‚ Mr. President , das ist illegal . ‘ Und raten Sie mal , was er dann tun wird ? 

Trianon Trianon | w_freq: 8 - 9 | wiki_freq: 1935 - 1421 | sentence_idx: 275101 | align_1: 7-3 | align_2: 8-8 |    As a result of the Treaty of Trianon , 3.3 million Hungarians came under foreign rule . ||| Infolge Treaty of Trianon ( Vertrag von Trianon ) kamen 3.3 Millionen Ungarn laut der Auslandsregel . 

chatting lauschen | w_freq: 62 - 14 | wiki_freq: 1405 - 293 | sentence_idx: 275180 | align_1: 19-22 | align_2: 20-26 |    Now , rather than enjoying the empty streets , I enjoy listening in on a French or Spanish family chatting about their Christmas in London . ||| Anstatt die leeren Straßen zu genießen , macht es mir heute viel Spaß , zum Beispiel einer französischen oder spanischen Familie zu lauschen , die sich über ihr Weihnachtsfest in London unterhält . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 277051 | align_1: 0-0 | align_2: 1-4 |    Remember that you are a human being , that parenting is not easy , and that there are only 24 hours in the day . ||| Denken Sie daran , dass Sie ein Mensch sind , dass Elternschaft nicht einfach ist und dass es nur 24 Stunden am Tag gibt . 

resurrection Tadel | w_freq: 178 - 60 | wiki_freq: 7663 - 449 | sentence_idx: 277484 | align_1: 15-11 | align_2: 16-19 |    Sahih International : And I swear by the reproaching soul [ to the certainty of resurrection ] . ||| Nein , Ich schwöre bei der Seele , die sich selbst Tadel ausspricht . " ( 75:1 - 2 ) 

Imagine stelle | w_freq: 320 - 286 | wiki_freq: 5922 - 3298 | sentence_idx: 278010 | align_1: 0-1 | align_2: 1-6 |    Imagine if we knew when the ( as yet unrecognized or debated ) human spirit was present , would n't that put an end to the polarizing pro-/anti-abortion conflict ? ||| Man stelle sich vor , dass wenn wir wüssten , wann der ( bislang noch unentdeckte oder debattierte ) menschliche Geist gegenwärtig ist , würde dies dann dem polarisierenden Pro-/Anti-Abtreibungskonflikt nicht ein Ende setzen ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 278267 | align_1: 0-0 | align_2: 1-4 |    Remember that many people will make purchases with the purpose to buy presents for relatives and friends , and it may be a real challenge to make a right choice . ||| Denken Sie daran , dass viele Menschen Einkäufe tätigen , um Geschenke für Verwandte und Freunde zu kaufen , und es eine echte Herausforderung sein kann , die richtige Wahl zu treffen . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 278339 | align_1: 0-0 | align_2: 1-4 |    Remember that Scientology in the U.S. is in the midst of a storm because the leaders have exploited , beaten , and underpaid their staff . ||| Denken Sie daran , dass Scientology sich in den USA inmitten eines Sturms befindet , weil die Führungsleute ihre Mitarbeiter ausgebeutet , geschlagen und unterbezahlt haben . 

reinforces bestärkt | w_freq: 68 - 37 | wiki_freq: 2233 - 1255 | sentence_idx: 278351 | align_1: 8-8 | align_2: 9-13 |    “ If authentic , this incoherent letter only reinforces that Gaddafi must go . ||| « Wenn dieser inkohärente Brief echt ist , bestärkt er nur darin , dass Gaddafi gehen muss . » 

reinforces bestärkt | w_freq: 68 - 37 | wiki_freq: 2233 - 1255 | sentence_idx: 278352 | align_1: 8-8 | align_2: 9-13 |    “ If authentic , this incoherent letter only reinforces that Gaddafi must go . ||| " Wenn dieser inkohärente Brief echt ist , bestärkt er nur darin , dass Gaddafi gehen muss . " 

Explore Finden | w_freq: 82 - 363 | wiki_freq: 870 - 935 | sentence_idx: 278604 | align_1: 1-1 | align_2: 2-5 |    · Explore which groups and cultures within the school ’s community are missing from the story curriculum . ||| • Finden Sie heraus , welche Gruppen und Kulturen in der Schulgemeinschaft im Erzählstofflehrplan fehlen . 
