Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines . 
abuses abus | w_freq: 151 - 505 | wiki_freq: 12796 - 11908 | sentence_idx: 308662 | align_1: 23-28 | align_2: 24-36 |    This exhibition is scheduled to be held in over thirty cities in Germany within three months , aiming to expose the human rights abuses happening in Communist countries . ||| Cette exposition est programmée pour être tenue dans plus de trente villes en Allemagne en l’ espace de trois mois , et a pour but d’ exposer les abus des droits de l’ homme qui ont lieu dans les pays communistes . 

imagine imaginer | w_freq: 1476 - 1167 | wiki_freq: 9379 - 4538 | sentence_idx: 309898 | align_1: 4-5 | align_2: 5-9 |    I trust you can imagine the tears and the joy that flowed in November 1989 when the Wall came down . ||| J' espère que vous pouvez imaginer , donc , les larmes et la joie qui coulèrent en novembre 1989 quand le Mur est tombé . 

Anyway Quoi | w_freq: 174 - 512 | wiki_freq: 1705 - 4268 | sentence_idx: 310348 | align_1: 0-0 | align_2: 1-5 |    Anyway , telling customers what to think in the age of social media is simply a waste of time . ||| Quoi qu’ il en soit , dire aux clients ce qu’ il faut penser à l’ ère des médias sociaux est tout simplement une perte de temps . 

Expect Attendez | w_freq: 64 - 121 | wiki_freq: 746 - 47 | sentence_idx: 310890 | align_1: 0-0 | align_2: 1-5 |    Expect crazy laws to benefit them like constitutional amendments . ||| Attendez -vous à des lois folles à leur profit comme des amendements constitutionnels . 

Samaria Samarie | w_freq: 46 - 44 | wiki_freq: 1734 - 746 | sentence_idx: 311381 | align_1: 9-10 | align_2: 10-14 |    “ We should expand a community in Judea and Samaria where the land is legally available and a residential or commercial need is present . ” ||| « Nous devrions élargir une communauté en Judée et en Samarie [ Cisjordanie ] où la terre est légalement disponible et un besoin résidentiel ou commercial est présent . » 

articleThis Article | w_freq: 1 - 364 | wiki_freq: 0 - 5269 | sentence_idx: 312235 | align_1: 1-1 | align_2: 2-5 |    Previous articleThis is what Europe can do to stimulate Text and Data Mining ||| Précédent Article précédent : This is what Europe can do to Stimulate Text and Data Mining 

Dialogue dialogue | w_freq: 122 - 1511 | wiki_freq: 7398 - 13302 | sentence_idx: 312305 | align_1: 5-4 | align_2: 6-12 |    This year 's Human Rights Dialogue was held on the third anniversary of the arrest and detention of more than 300 human rights lawyers and defenders beginning on 9 July 2015 . ||| Cette année , le dialogue sur les droits de l’ homme s’ est tenu à la date du troisième anniversaire de l’ arrestation et du placement en détention de plus de 300 avocats et défenseurs des droits de l’ homme , qui avaient commencé le 9 juillet 2015 . 

continents continents | w_freq: 247 - 270 | wiki_freq: 11848 - 6957 | sentence_idx: 313704 | align_1: 21-24 | align_2: 22-29 |    It is n’t the 184 test locations you get with our subscription service , but the nine locations do cover four continents giving you plenty of options for testing your speed and identifying localized issues such as latency . ||| Ce ne sont pas les 184 emplacements de test que vous obtenez avec notre service d’ abonnement , mais les neuf emplacements couvrent quatre continents , ce qui vous donne beaucoup d’ options pour tester votre vitesse et identifier les problèmes localisés tels que la latence . 

hell Enfer | w_freq: 447 - 97 | wiki_freq: 14163 - 3687 | sentence_idx: 316645 | align_1: 3-2 | align_2: 4-9 |    This is the hell which the guilty called a lie . ||| Voilà l’ Enfer [ résultat de mauvais actes ] que les criminels traitaient de mensonge . 

deserve mérite | w_freq: 571 - 765 | wiki_freq: 6252 - 9593 | sentence_idx: 317277 | align_1: 11-12 | align_2: 12-17 |    All the chapters in this book ( almost 300 pages ) deserve careful study by those interested in human liberty . ||| La totalité des chapitres de ce livre ( environ 300 pages ) mérite d’ être étudiée avec soin par ceux qui s’ intéressent de près à la liberté humaine . 

rejoice réjouissez | w_freq: 113 - 6 | wiki_freq: 1243 - 6 | sentence_idx: 318902 | align_1: 0-0 | align_2: 1-4 |    rejoice that your names are recorded in heaven . ” ||| réjouissez -vous de ce que vos noms sont inscrits dans les cieux . » 

1-What 1-Que | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 319639 | align_1: 0-0 | align_2: 1-4 |    1-What about your Monodrama Riding the Midnight Express and what is the difference between the film ? ||| 1-Que pouvez -vous dire de votre Monodrame Riding the Midnight Express et quelle est la différence avec le film ? 

e-mails courriels | w_freq: 42 - 190 | wiki_freq: 1938 - 1074 | sentence_idx: 319660 | align_1: 5-4 | align_2: 6-9 |    Only 40 % of Internet e-mails are routed to us and constantly filtered . ||| Seuls 40 % des courriels provenant de l’ Internet sont acheminés vers nous et filtrés en permanence . 

rebuke rabroué | w_freq: 15 - 1 | wiki_freq: 1758 - 37 | sentence_idx: 320517 | align_1: 16-17 | align_2: 17-21 |    ( Jesus wanted to know why they needed to wake Him , why did n't they rebuke the storm ? ) ||| ( Jésus voulait savoir pourquoi ils avaient besoin de le réveiller , pourquoi ils n’ ont pas rabroué eux - mêmes la tempête . ) 

Palestinians Palestinien | w_freq: 1270 - 103 | wiki_freq: 12372 - 270 | sentence_idx: 321149 | align_1: 7-9 | align_2: 8-14 |    And we do not forget that while Palestinians are being abused every day by the state of Israel , Netanyahu has been received twice by Macron in less than a year . ||| Et nous n’ oublions pas qu’ alors que les Palestinien - n - es subissent chaque jour les exactions de l’ État d’ Israël , Netanyahou a été reçu à deux reprises par Macron en moins d’ un an . 

over-supply sous-jacent | w_freq: 2 - 83 | wiki_freq: 58 - 1638 | sentence_idx: 321847 | align_1: 11-8 | align_2: 12-13 |    This behaviour has continued to contribute to the underlying problem of over-supply in the world steel market and will continue to be a problem in the near future . ||| Ce comportement a continué à contribuer au problème sous-jacent de l’ offre excédentaire sur le marché mondial de l’ acier et continuera d’ être un problème dans un futur proche . 

Ending Mettre | w_freq: 27 - 128 | wiki_freq: 3804 - 347 | sentence_idx: 322825 | align_1: 0-0 | align_2: 1-4 |    Ending insecurity in the Sahel requires a regional approach , says the UNDP ||| Mettre fin à l’ insécurité au Sahel nécessite une approche régionale , selon le PNUD 

Someone Quelqu’ | w_freq: 335 - 189 | wiki_freq: 6575 - 65 | sentence_idx: 323477 | align_1: 0-0 | align_2: 1-4 |    Someone touched Him just like the woman touched our Lord , somebody touched the ... ||| Quelqu’ un L’ a touché juste comme la femme qui toucha notre Seigneur , quelqu’ un a touché le ... 

bourgeoisie bourgeoisie | w_freq: 185 - 191 | wiki_freq: 4386 - 10093 | sentence_idx: 323839 | align_1: 20-22 | align_2: 21-26 |    Tomorrow it may fall , and it inevitably will , into the hands of the most reactionary elements of the bourgeoisie . ||| Mais demain , il peut tomber , et il tombera inévitablement , dans les mains des éléments les plus réactionnaires de la bourgeoisie ( … ) . 

balancing équilibrage | w_freq: 98 - 31 | wiki_freq: 7554 - 755 | sentence_idx: 324751 | align_1: 8-9 | align_2: 9-14 |    Up to just 10 years ago , air balancing was performed only on large commercial buildings . ||| Il y a à peine 10 ans , l’ équilibrage de l’ air n’ était effectué que sur les grands bâtiments commerciaux . 

prostitute prostituée | w_freq: 70 - 72 | wiki_freq: 9793 - 3064 | sentence_idx: 324982 | align_1: 27-32 | align_2: 28-37 |    When we ask the question ‘ What is a representative prostitute ? ’ we are asking ( or ought to be asking ) what is a representative prostitute globally . ||| Lorsque nous posons la question « Qu’ est -ce qu’ une " prostituée représentative " ? » nous demandons aussi ( ou devrions le faire ) qu’ est -ce qu’ une " prostituée représentative " au niveau mondial . 

EGF FEM | w_freq: 21 - 27 | wiki_freq: 539 - 115 | sentence_idx: 326947 | align_1: 21-22 | align_2: 22-26 |    During the current Multiannual Financial Framework , new programmes have been launched , or reformed and strengthened , including the renewed EGF . ||| Dans le cadre financier pluriannuel ( CFP ) , de nouveaux programmes ont été lancés ou réformés et renforcés , notamment le FEM , récemment actualisé . 

E-14 E-14 | w_freq: 13 - 16 | wiki_freq: 16 - 3 | sentence_idx: 327564 | align_1: 0-0 | align_2: 1-7 |    E-14 Some time ago ( if you wanted a confirmation of this testimony what sixth sense will do ) we was at the ... ||| E-14 ( 42 ) Il y a quelque temps ( si vous voulez une confirmation de ce témoignage , de ce que fera le sixième sens ) , nous étions à la ... 

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 328010 | align_1: 4-3 | align_2: 5-9 |    How many prophets did Allah send to mankind ? ||| Combien de prophètes Allah a - t - Il envoyé à l’ humanité ? 

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 328948 | align_1: 22-24 | align_2: 23-28 |    An alternative innovative medium such as digital voting is also a potential option ; this approach should be coupled with assistance to Palestinians without access to virtual platforms from grassroots civil society organizations . ||| Un moyen innovant alternatif tel un vote numérique est aussi une option possible ; cette approche devrait être couplée avec une assistance apportée aux Palestiniens qui n’ ont pas accès aux plateformes virtuelles des organisations de base de la société civile . 

96:---While 96:---Tandis | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 331006 | align_1: 3-3 | align_2: 4-7 |    Question No . 96:---While still holding membership in the Seventh-day Adventist denomination , should one pay tithe to the Davidians ? ||| Question N ° 96:---Tandis qu’ on est encore membre de la dénomination Adventiste du Septième Jour , devrait -on payer la dîme aux Davidiens ? 

coincidence coïncidence | w_freq: 219 - 164 | wiki_freq: 5346 - 1684 | sentence_idx: 331058 | align_1: 11-12 | align_2: 12-16 |    the body fell from the roof , or a very curious coincidence has ||| Soit le corps est tombé du toit , soit une très curieuse coïncidence s’ est produite . 

deregulated déréglementées | w_freq: 11 - 2 | wiki_freq: 877 - 6 | sentence_idx: 331166 | align_1: 5-6 | align_2: 6-11 |    Digital platforms were largely globally deregulated and given legal protection to stimulate growth . ||| Les plateformes numériques ont été largement déréglementées à l’ échelle mondiale , elle ont aussi reçu une protection juridique pour stimuler la croissance . 

1031 1031 | w_freq: 4 - 5 | wiki_freq: 965 - 672 | sentence_idx: 331570 | align_1: 15-21 | align_2: 16-25 |    As Levin said last week , it was the White House itself that demanded Section 1031 apply to American citizens . ||| Comme l’ a dit Levin la semaine dernière , ce fut la maison blanche elle-même qui a demandé que la section 1031 du projet s’ applique aux citoyens américains . 

Dillian Dillian | w_freq: 3 - 3 | wiki_freq: 143 - 15 | sentence_idx: 332482 | align_1: 1-1 | align_2: 2-5 |    If Dillian wants to fight here he is also more than welcome . ” ||| Si Dillian ( Whyte ) veut se battre ici , il est également plus que bienvenu . " 

CBI CBI | w_freq: 7 - 6 | wiki_freq: 4571 - 374 | sentence_idx: 333688 | align_1: 23-27 | align_2: 24-32 |    If you are based in an emerging market or developing country , the Centre for the Promotion of Imports from developing countries ( CBI ) can help you to export your products to the European market . ||| Si vous êtes établi dans un marché émergent ou un pays en développement , le Centre de promotion des importations en provenance des pays en développement ( CBI ) ( en anglais ) peut vous aider à exporter vos produits vers le marché européen . 

youtube youtube | w_freq: 13 - 21 | wiki_freq: 290 - 222 | sentence_idx: 336128 | align_1: 12-11 | align_2: 13-17 |    Special link : Please watch the video " Fantastic birds " on youtube . ||| Special link : Regardez la vidéo " Fantastic birds " sur youtube , s' il vous plaît . 

Kabam Kabam | w_freq: 2 - 2 | wiki_freq: 108 - 5 | sentence_idx: 336134 | align_1: 0-0 | align_2: 1-4 |    Kabam has also done some things differently . ||| Kabam , cependant , a également fait certaines choses différemment . 

insecure sûrs | w_freq: 58 - 608 | wiki_freq: 3502 - 4892 | sentence_idx: 337158 | align_1: 18-26 | align_2: 19-31 |    So , if they 're lying about loving someone 's T-shirt , it 's because they 're too insecure and want to be appreciated . ||| Donc , s’ ils mentent sur le fait d’ aimer le tee - shirt de quelqu’ un , c’ est parce qu’ ils sont trop peu sûrs d’ eux - mêmes et qu’ ils veulent être appréciés . 

dependence dépendance | w_freq: 182 - 360 | wiki_freq: 13273 - 10555 | sentence_idx: 337458 | align_1: 4-5 | align_2: 5-12 |    As for Russia 's dependence on oil and gas , the government admits that it is harmful , but according to experts ( for instance , former Finance Minister Alexei Kudrin ) the situation is unlikely to change in the next 10 years . ||| En ce qui concerne la dépendance de la Russie à l’ égard du pétrole et du gaz , le gouvernement admet qu’ il est nocif , mais selon les experts ( par exemple , l’ ancien ministre des Finances Alexeï Koudrine ) , il est peu probable que la situation change au cours des 10 prochaines années . 
