snakes 葡萄 | w_freq: 97 - 67 | wiki_freq: 14790 - 3794 | sentence_idx: 47 | align_1: 11-10 | align_2: 12-18 |    of which healed the Israelites who had been bitten by venomous snakes ; ||| ( 因为 以色列人 从 那里 砍 来 的 那 挂 葡萄 ， 所以 那 地方 叫做 以实 各谷 。 
12:53 53 | w_freq: 5 - 269 | wiki_freq: 58 - 5142 | sentence_idx: 170884 | align_1: 0-4 | align_2: 1-11 |    12:53 " And I do not make myself free of blame , for the soul is inclined to sin , except what my Lord has mercy on . ||| ” 第一 三 卷 53 . （ 他 说 ） ： “ 我 不 自称 清白 ； 人性 的确 是 怂恿 人 作恶 的 ， 除非 我 的 主 所 怜悯 的 人 。 

selfie selfie | w_freq: 13 - 2 | wiki_freq: 939 - 3 | sentence_idx: 171184 | align_1: 5-4 | align_2: 6-8 |    Last year ’s was ‘ selfie ’ . ||| 前年 则 是 “ selfie ( 自拍 ) ” 。 

falsehood 谎言 | w_freq: 292 - 821 | wiki_freq: 1199 - 1738 | sentence_idx: 171971 | align_1: 8-5 | align_2: 9-11 |    Are you not in favor of truth over falsehood ? ||| 而 你 又 愿意 在 谎言 里 ， 虚构 多少 真实 ？ 

Prayer 拜功 | w_freq: 131 - 28 | wiki_freq: 14534 - 9 | sentence_idx: 172147 | align_1: 5-5 | align_2: 6-10 |    Seek help with patience and Prayer ; surely , Allah is with the steadfast . ||| 你们 当 借 坚忍 和 拜功 ， 而 求 佑助 ， 真 主确 是 与 坚忍者 同 在 的 ” 。 

steadfast 坚忍者 | w_freq: 66 - 28 | wiki_freq: 2131 - 0 | sentence_idx: 172147 | align_1: 13-15 | align_2: 14-20 |    Seek help with patience and Prayer ; surely , Allah is with the steadfast . ||| 你们 当 借 坚忍 和 拜功 ， 而 求 佑助 ， 真 主确 是 与 坚忍者 同 在 的 ” 。 

Nike 耐克 | w_freq: 117 - 1 | wiki_freq: 11057 - 0 | sentence_idx: 172332 | align_1: 0-0 | align_2: 1-4 |    Nike “ Believe in something . ||| 耐克   , “ Believe in Something    。 

sprinkle 洗 | w_freq: 14 - 211 | wiki_freq: 518 - 1918 | sentence_idx: 173042 | align_1: 4-4 | align_2: 5-12 |    “ So He will sprinkle many nations , and kings will shut their mouths because of Him . ||| 这样 ， 他 必 洗 净 （ 或 译 ： 鼓动 ） 许多 国民 ； 君王 要 向 他 闭口 。 

unrequited 求 | w_freq: 10 - 701 | wiki_freq: 1963 - 7203 | sentence_idx: 173404 | align_1: 17-18 | align_2: 18-22 |    For a long time we went everywhere together , but aside from that , my love was unrequited until Peter crossed my path . ||| 很 长 一 段 时间 我们 都 在 一起 , 但 除此之外 , 我 的 爱 是 不 求 回报 的 , 直到 彼得 闪 过 我 的 路径 。 

trueThe 首页 | w_freq: 1 - 845 | wiki_freq: 0 - 770 | sentence_idx: 173406 | align_1: 0-0 | align_2: 1-9 |    trueThe rights of the people : how our search for safety invades our liberties ||| 首页 〉外 文书 〉 社科 〉 政治 〉 The Rights of the People : How Our Search for Safety Invades Our Liberties 

exalted 纯洁 | w_freq: 56 - 104 | wiki_freq: 2098 - 909 | sentence_idx: 173475 | align_1: 4-6 | align_2: 5-10 |    made Mary to be exalted above all other women . ’ ||| 」 神 挑选 麦尔彦 使 她 纯洁 ， 使 她 超越 全世界 的 妇女 。 

7x12 第12 | w_freq: 1 - 123 | wiki_freq: 3 - 5627 | sentence_idx: 173599 | align_1: 0-0 | align_2: 1-5 |    7x12 " Some Roads Lead Nowhere " ||| 第12 集 ( 142 ) " Some Roads Lead Nowhere " 

unfortunately 不幸 | w_freq: 409 - 1847 | wiki_freq: 8997 - 6444 | sentence_idx: 173893 | align_1: 22-22 | align_2: 23-26 |    “ I wish I could tell you that I was going to race in four years and be a competitive threat but unfortunately it ’s just not the way it is , ” Vonn said . ||| “ 我 希望 我 可以 告诉 你 ， 我 将 在 四 年内 参加 比赛 并 成为 一个 竞争 威胁 ， 但 不幸 的 是 ， 这不 是 它 的 方式 ， ” Vonn 说 

Cut Cut | w_freq: 84 - 29 | wiki_freq: 11348 - 243 | sentence_idx: 174490 | align_1: 7-9 | align_2: 8-14 |    The latest book is called The Final Cut , because the train station no longer exists – on 25 March 2013 , the whole line went underground . ||| " 这 本 最 新 的 书 叫做 Final Cut 《 最终 剪辑 》 ， 因为 这个 车站 已 不复 存在 —— 在 2013年 3月 25日 ， 整 条 线 移 至 地下 。 

Madiba 马迪巴 | w_freq: 6 - 3 | wiki_freq: 108 - 4 | sentence_idx: 175546 | align_1: 6-5 | align_2: 7-9 |    “ Over the past 24 years Madiba taught us how to come together and to believe in ourselves and each other . ||| “ 过去 24年 来 ， 马迪巴 （ 曼德拉 ） 教会 我们 如何 团结 ， 如何 相信 自己 和 彼此 。 

DRAM DRAM | w_freq: 17 - 17 | wiki_freq: 1682 - 259 | sentence_idx: 175554 | align_1: 1-1 | align_2: 2-11 |    Global DRAM Supply and Demand Forecast , 1H 2016 ||| 全球 DRAM 需求 与 供给 预测 ： 2016年 下半年 Global DRAM Supply and Demand Forecast , 1 H 2016 

unfortunately 不幸 | w_freq: 409 - 1847 | wiki_freq: 8997 - 6444 | sentence_idx: 176444 | align_1: 18-17 | align_2: 19-23 |    To Ariel Castro ’s family — we are saddened that you are burdened with this horror and will unfortunately forever be tied to these atrocities . ||| 对于 阿里尔·卡斯特罗 的 家人 - 我们 感到 难过 的 是 ， 你们 背负 着 这种 恐怖 ， 不幸 的 是 ， 他们 将 永远 与 这些 暴行 联系 在 一起 。 

handout 施舍 | w_freq: 7 - 41 | wiki_freq: 229 - 250 | sentence_idx: 178973 | align_1: 13-14 | align_2: 14-19 |    One of every two Wisconsin residents are " on some kind of government handout . " ||| 每 两 个 威斯康星州 居民 中 就 有 一个 是 “ 在 某种 政府 施舍 中 ”   。 

unbelievers 不信者 | w_freq: 272 - 27 | wiki_freq: 647 - 51 | sentence_idx: 179252 | align_1: 6-3 | align_2: 7-7 |    So who desides who are the unbelievers ? ||| 所以 谁 是 不信者 ( Kafir ) 。 

mankind 淑人君子 | w_freq: 582 - 1 | wiki_freq: 9273 - 1 | sentence_idx: 179987 | align_1: 10-7 | align_2: 11-12 |    Quran in one of its verses captions , “ O mankind ! ||| 诗经 ˙ 曹 风˙ 鸤鸠 ： 「 淑人君子 ， 其仪 一 兮 。 

sites—unfortunately 不幸 | w_freq: 1 - 1847 | wiki_freq: 0 - 6444 | sentence_idx: 180420 | align_1: 16-26 | align_2: 17-30 |    In a perfect world folks would update passwords frequently and not duplicate them across many different sites—unfortunately I know MANY people that have the same work / home / email / bank password , and have even freely given it to me when they need assistance . ||| 在 一个 完美 的 世界 里 ， 人们 会 频繁 地 更新 密码 ， 而 不 会 在 许多 不同 的 网站 上 重复 密码 - 不幸 的 是 ， 我 认识 很多 人 ， 他们 有着 相同 的 工作 / 家庭 / 电子 邮件 / 银行 密码 ， 甚至 在 他们 需要 帮助 的 时候 也 会 免费 提供 给 我 。 

decisively 必要 | w_freq: 67 - 4416 | wiki_freq: 5850 - 13135 | sentence_idx: 180715 | align_1: 5-7 | align_2: 6-11 |    They had guidance and operated decisively based on that guidance . ||| 他们 设定 方向 ， 遵循 并且 作 必要 的 修正 ， 以 确保 在 正确 轨道 上 前进 。 

Eat 饭 | w_freq: 174 - 179 | wiki_freq: 7141 - 2152 | sentence_idx: 181642 | align_1: 0-0 | align_2: 1-4 |    Eat it , and you will not be so hungry . ” ||| 饭 ， 有 了 它 ， 你 就 不用 饿 肚子 了 呗 ！ ” 

PwC PwC | w_freq: 6 - 3 | wiki_freq: 771 - 14 | sentence_idx: 181794 | align_1: 4-3 | align_2: 5-7 |    When people arrive at PwC they may already be experiencing a range of emotions . ||| 当 人们 来到 PwC 的 时候 ， 他们 可能 已经 经历 了 一 系列 的 各种 情绪 。 

jewels 珠宝 | w_freq: 39 - 334 | wiki_freq: 7223 - 2831 | sentence_idx: 181812 | align_1: 5-6 | align_2: 6-10 |    In the larger and older jewels every facet may stand for a bloody deed . ||| 在 更 大和 更 古老 的 珠宝 中  ， 每 一个 面 都 可能 代表 一个 血腥 的 行为    。 

jewels 珠宝 | w_freq: 39 - 334 | wiki_freq: 7223 - 2831 | sentence_idx: 181813 | align_1: 5-6 | align_2: 6-11 |    In the larger and older jewels every facet may stand for a bloody deed . ||| 在 更 大和 更 古老 的 珠宝 中   ， 每 一个 面 都 可能 代表 一个 血腥 的 行为    。 

persevere 追捧 | w_freq: 43 - 22 | wiki_freq: 694 - 519 | sentence_idx: 181849 | align_1: 2-4 | align_2: 3-9 |    Then to persevere faithfully is itself already a prayer . ||| 自信 是 被 受 追捧 的 前提 ， 那么 坚持不懈 就是 精髓 了 。 

Capra Capra | w_freq: 5 - 4 | wiki_freq: 2543 - 47 | sentence_idx: 182579 | align_1: 3-3 | align_2: 4-8 |    Director : Frank Capra ( You Ca n't Take It With You ) ||| 法兰克·卡普拉 （ Frank Capra ） 《 浮生若梦 》 （ You Can't Take It with You ） 

Goyim-cattle cattle | w_freq: 2 - 2 | wiki_freq: 0 - 12 | sentence_idx: 182880 | align_1: 16-16 | align_2: 17-20 |    This is because , contrary to what Rabbi Finkelstein says in the interview , the „ Goyim-cattle “ is not made up of stupid people and cowards . ||| 这是 因为 ， 与 Rabbi Finkelstein 在 采访 中 说 的 相反 ， “ goyim – cattle （ 牧群 ） ” 不是 由 愚蠢 的 人和 懦夫 组成 的 。 

Goyim-cattle goyim | w_freq: 2 - 3 | wiki_freq: 0 - 0 | sentence_idx: 182880 | align_1: 16-14 | align_2: 17-20 |    This is because , contrary to what Rabbi Finkelstein says in the interview , the „ Goyim-cattle “ is not made up of stupid people and cowards . ||| 这是 因为 ， 与 Rabbi Finkelstein 在 采访 中 说 的 相反 ， “ goyim – cattle （ 牧群 ） ” 不是 由 愚蠢 的 人和 懦夫 组成 的 。 

Whisper Whisper | w_freq: 5 - 5 | wiki_freq: 1888 - 42 | sentence_idx: 182949 | align_1: 7-5 | align_2: 8-9 |    You do n’t hear a lot about Whisper but is an interesting technology in the Ethereum ecosystem . ||| 你 没有 听到 很多 关于 Whisper 的 信息 ， 但 在 以 太坊 生态 系统 中 却 是 一 项 有趣 的 技术 。 

Happily 高兴 | w_freq: 24 - 3213 | wiki_freq: 804 - 3779 | sentence_idx: 183139 | align_1: 0-2 | align_2: 1-6 |    Happily it brought them to the place where Mr Jonas dwelt , or the young ladies might have rather missed the point and cream of the jest . ||| 令 人 高兴 的 是 ， 它 把 他们 带到 了 乔纳斯 先生 住 的 地方 ， 或者 年轻 的 女士 可能 更 错过 了 jesta 的 点 和 奶油 。 

2050 2050年 | w_freq: 169 - 142 | wiki_freq: 3995 - 343 | sentence_idx: 183292 | align_1: 19-13 | align_2: 20-18 |    " If God gives me life and help , I will be at the head of the government until 2050 . " ||| “ 如果 老天 给 我 生命 和 帮助 ， 我 将 执政 至 2050年 ， ” 他 说 。 

unrighteousness 竭尽所能 | w_freq: 21 - 52 | wiki_freq: 80 - 126 | sentence_idx: 183325 | align_1: 12-6 | align_2: 13-11 |    By this we see how the earth will be purged of all unrighteousness . ||| 我 看见 地上 的 教会 如何 竭尽所能 ， 遵主 而 行 。 

genius 天才 | w_freq: 210 - 354 | wiki_freq: 13380 - 3667 | sentence_idx: 183513 | align_1: 7-5 | align_2: 8-10 |    But anyone who expects to be a genius will have to know the meaning of such a basic word , so I figure they may as well start now . ||| 但是 ， 任何 预期 成为 天才 的 人 ， 都 将 知道 这个 基本 单词 的 含义 ， 所以 我 想 他们 可能 现在 就 开始 。 

irrefutable 无可 | w_freq: 15 - 62 | wiki_freq: 446 - 331 | sentence_idx: 183968 | align_1: 11-9 | align_2: 12-14 |    Various authorities , including the U.S. military , have been given irrefutable evidence the Khazarians were actively planning to kill 90 % of the world ’s population , or 6.3 billion people . ||| 各国 当局 ， 包括 美军 ， 已经 在 给出 无可 辩驳 的 证据 ， 证明 可萨人 正在 积极 策划 杀掉 90% 的 世界 人口 ， 或者说 63亿 人口 的 计划 。 

unpleasant 愉快 | w_freq: 166 - 782 | wiki_freq: 6200 - 1803 | sentence_idx: 184101 | align_1: 1-2 | align_2: 2-7 |    While unpleasant , even disappointment is necessary if you have any hope of having a relationship – especially with a woman . ||| 虽然 不 愉快 ， 即使 是 失望 ， 如果 你 有 任何 的 希望 ， 有 一 段 关系 ， 特别 是 与 一个 女人 。 

Israelites 以色列人 | w_freq: 374 - 796 | wiki_freq: 6428 - 1452 | sentence_idx: 184333 | align_1: 4-0 | align_2: 5-5 |    This is what the Israelites were commanded as they anticipate entering the promised land . ||| 以色列人 在 旧约 时代 ， 得到 无条件 的 应许 ( 约 ) ， 这些 应许 都 要 在 千禧年 国度 中 实现 。 

U.N. 阿拉伯 | w_freq: 197 - 797 | wiki_freq: 4160 - 14962 | sentence_idx: 185082 | align_1: 5-4 | align_2: 6-11 |    In truth , the 2002 U.N. Arab Human Development Report is the answer , which , by the way , was mostly written by Egyptian scholars . ||| 实际上 ， 2002年 《 阿拉伯 国家 人类 发展 报告 》 ( Arab Human Development Report ) 就是 一个 答案 ， 而且 这 份 报告 也 是 主要 由 埃及 学者 撰写 的 。 

CIO CIO | w_freq: 19 - 19 | wiki_freq: 2927 - 54 | sentence_idx: 185264 | align_1: 6-2 | align_2: 7-7 |    “ It ’s important for the CIO to make sure everyone ’s getting technical in a reasonable way , rather than just reading the airline magazines . ||| “ 对于 CIO 来说 ， 重要 的 是 确保 每个 人 都 能够 以 一 种 合理 的 方式 获得 技术 ， 而 不仅仅 是 阅读 航空 杂志 。 

Dictators 独裁者 | w_freq: 3 - 174 | wiki_freq: 339 - 1261 | sentence_idx: 185901 | align_1: 2-1 | align_2: 3-15 |    Dancing with Dictators : The Story of the Last Foreign Publisher in Burma ||| 与 独裁者 共舞 ～ “ 缅甸 时报 ” 的 故事 原名 ： DANCING WITH DICTATORS ： The Story of the Last Foreign Publisher in Burma ， 

TOW 比尔·坦普尔 | w_freq: 1 - 1 | wiki_freq: 700 - 0 | sentence_idx: 186035 | align_1: 9-4 | align_2: 10-13 |    ‘ For just as Bill Temple ’s yarn in TOW will long be remembered as the cat story … ’ ||| “ 因为 就 像 比尔·坦普尔 的 故事 一样 ， 它 的 故事 也 将 被 长久 地 铭记 为 猫 的 故事 …… ” 

Desiderata 欲望 | w_freq: 1 - 485 | wiki_freq: 132 - 2516 | sentence_idx: 186374 | align_1: 14-14 | align_2: 15-18 |    The original blog on investigations by the New York Times appeared on John ’s Desiderata site . ||| 有关 《 纽约 时报 》 调查 的 原始 博客 出现 在 约翰 的 《 欲望 都市 》 上 网站 。 

rejoice 专注 | w_freq: 108 - 632 | wiki_freq: 1243 - 2981 | sentence_idx: 187025 | align_1: 4-7 | align_2: 5-12 |    and strengthened , to rejoice and give thanks . ||| 行为 准则 ： 专心 ， 专业 ， 专注 ， 诚信 ， 坚持 ， 感恩 。 

tolerated 容忍 | w_freq: 80 - 485 | wiki_freq: 6335 - 1397 | sentence_idx: 187537 | align_1: 16-18 | align_2: 17-24 |    Security analysts outside of Iran have long argued that it has not been attacked because it tolerated the presence of al-Qaeda and the movement of communications and finances through the country . ||| 伊朗 以外 的 安全 分析 人士 长期 主张 ， 该国 之所以 没有 受到 袭击 ， 是 因为 它 容忍 基地 组织 ( al-Qaeda ) 的 存在 ， 容忍 经由 该国 的 通信 和 资金 流动 。 

desserts 甜点 | w_freq: 24 - 79 | wiki_freq: 2966 - 912 | sentence_idx: 187598 | align_1: 6-7 | align_2: 7-11 |    " But I left you six desserts because I did n't know which one you liked ||| “ 但是 我 留 了 六 份 甜点 的 原因 ， 是 我 不 知道 你 喜欢 哪 一 种 。 

Belmonts Belmonts | w_freq: 3 - 4 | wiki_freq: 257 - 0 | sentence_idx: 188247 | align_1: 3-3 | align_2: 4-12 |    Dion and The Belmonts – “ I Wonder Why ” ||| Dion and the Belmonts （ 英语 ： Dion and the Belmonts ） （ " I Wonder Why （ 英语 ： I Wonder Why ） " ） 

abused 减刑 | w_freq: 166 - 9 | wiki_freq: 13319 - 776 | sentence_idx: 189895 | align_1: 1-3 | align_2: 2-7 |    If abused she will burn it down . ” ||| 如果 判 我 减刑 的话 ， 那 他 就 把 它 烧 了 …… ” 

Bernie 伯尼 | w_freq: 102 - 51 | wiki_freq: 12187 - 124 | sentence_idx: 190953 | align_1: 12-13 | align_2: 13-21 |    Ask her how that worked out – she did better with Crazy Bernie . ||| 问问 她 那 是 怎么 制定 出来 的 —— 她 对 发疯 的 伯尼 ( 桑德斯 ) 做 的 更 过分 。 

humble 谦逊 | w_freq: 176 - 50 | wiki_freq: 8658 - 330 | sentence_idx: 191570 | align_1: 3-3 | align_2: 4-7 |    “ I am humble enough to try to analyse my career . ||| “ 我 是 谦逊 的 ， 我 足够 谦逊 到 分析 自己 的 生涯 。 

crackdown 镇压 | w_freq: 69 - 247 | wiki_freq: 5710 - 11072 | sentence_idx: 191719 | align_1: 5-3 | align_2: 6-8 |    On the anniversary of the crackdown we might ask ourselves , could we be doing more to stand with legal professionals in China ? ||| 在 这 场 镇压 的 周年 之际 ， 我们 或许 要 问 一下 我们 自己 ， 我们 能 为 这些 在 中国 的 法律 专业 人士 再 做 些 什么 ？ 

astrology 星学 | w_freq: 24 - 6 | wiki_freq: 5201 - 283 | sentence_idx: 192273 | align_1: 2-3 | align_2: 3-20 |    New mood astrology : using new moon power days to change and revitalize your life . ||| 《 新月 占 星学 ： 运用 新月 的 力量 做出 改变 让 生活 恢复 生机 》 （ NEW MOON ASTROLOGY : Using New Moon Power Days To Change and Revitalize Your Life ） 

SR-71 SR-71 | w_freq: 4 - 4 | wiki_freq: 775 - 160 | sentence_idx: 192484 | align_1: 7-5 | align_2: 8-10 |    Since it was built to intercept the SR-71 it was required to have an extreme speed , hence its Mach 3.2 top capability . ||| 由于 它 是 为了 拦截 SR-71 而 建造 的 ， 因此 需要 具有 极 高 的 速度 ， 因此 它 具有 Mach 3.2 的 顶级 能力 。 

Yahya 叶哈雅 | w_freq: 12 - 8 | wiki_freq: 5822 - 8 | sentence_idx: 192579 | align_1: 5-7 | align_2: 6-12 |    God said , ` O Yahya , hold fast the Book . ' ||| 《 古兰经 》 指出 ： “ ‘ 叶哈雅 （ 约翰 ） 啊 ， 你 应当 坚持 经典 。 

Florentino 弗洛伦蒂诺 | w_freq: 9 - 4 | wiki_freq: 1000 - 12 | sentence_idx: 192925 | align_1: 3-2 | align_2: 4-6 |    Of course , Florentino can get him , nothing is impossible in life . ||| “ 当然 弗洛伦蒂诺 [ 佩雷斯 ] 可以 得到 他 ， 生活 中 没有 什么 是 不 可能 的 。 
