Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .
Volvo Volvo | w_freq: 100 - 105 | wiki_freq: 9993 - 2245 | sentence_idx: 448244 | align_1: 4-4 | align_2: 5-9 | ner_entity: Volvo-Volvo |    “ Do n’t forget Volvo more than 20 years ago . ||| « N’ oublions pas Volvo , il y a plus de 20 ans .

Ozer Ozer | w_freq: 1 - 1 | wiki_freq: 170 - 55 | sentence_idx: 450665 | align_1: 0-0 | align_2: 1-4 | ner_entity: Ozer-Ozer |    Ozer praised the companies ' action but said they should have stopped such use of data earlier . ||| Ozer a fait l’ éloge de l’ action des entreprises , mais a déclaré qu’ ils auraient dû arrêter un tel usage des données plus tôt .

Kool-Aid Aid | w_freq: 6 - 30 | wiki_freq: 388 - 1011 | sentence_idx: 455192 | align_1: 12-15 | align_2: 13-23 | ner_entity: Kool-Aid-Aid |    We got thirsty again , and are drinking the same damn ten-year-old Kool-Aid without so much as asking for ice . ||| Nous avons encore soif , et buvons encore de ce même fichu de Kool - Aid qu’ il y a dix ans , sans même demander de glace .

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 458182 | align_1: 0-0 | align_2: 1-6 | ner_entity: Allah-Allah |    Allah says , “ Wealth and children are the adornment of the life of this world . ||| Allah , le Très Haut , dit : » Les biens et les enfants sont l’ ornement de la vie de ce monde .

Allah Allah | w_freq: 659 - 741 | wiki_freq: 12189 - 3093 | sentence_idx: 459108 | align_1: 12-27 | align_2: 13-36 | ner_entity: none-Allah |    “ Whosoever is not thankful to people , are not thankful to Allah ” . ||| ce qui signifie : " Celui qui ne remercie pas les gens [ - pour le bien qu' ils lui font - ] n' aura pas remercié Allah [ - d' un remerciement complet - ] " .

Marcario Marcario | w_freq: 1 - 1 | wiki_freq: 28 - 3 | sentence_idx: 461540 | align_1: 1-1 | align_2: 2-6 | ner_entity: Marcario-Marcario |    But Marcario disagrees , insisting that the president does not hold the power to make this type of decision ( even though he actually does ) . ||| Mais Marcario n’ est pas d’ accord , insistant sur le fait que le président n’ a pas le pouvoir de prendre ce type de décision ( même s’ il le fait réellement ) .

CCTV CCTV | w_freq: 16 - 16 | wiki_freq: 5257 - 290 | sentence_idx: 462263 | align_1: 12-15 | align_2: 13-20 | ner_entity: CCTV-CCTV |    Crime increased in seven areas but this could not be attributed to CCTV . ||| Le crime a augmenté dans sept secteurs mais ceci ne pourrait pas être attribué à CCTV ( VS ndt ) .

Plane Plane | w_freq: 27 - 11 | wiki_freq: 4331 - 615 | sentence_idx: 465225 | align_1: 13-12 | align_2: 14-24 | ner_entity: " Flight 77 " The White Plane-Flight 77 " The White Plane |    Those witnesses are featured in our presentation " Flight 77 " The White Plane . ||| Ces témoins interviennent dans notre présentation " Flight 77 " The White Plane [ NdT : " Le Vol 77 " , l’ avion blanc].

SMEs PME | w_freq: 226 - 279 | wiki_freq: 1715 - 3071 | sentence_idx: 465454 | align_1: 2-2 | align_2: 3-6 | ner_entity: none-PME |    How many SMEs received the financing they requested ? ||| Combien de PME ont - elles reçu le financement qu' elles avaient demandé ?

E-209 E-209 | w_freq: 6 - 4 | wiki_freq: 0 - 0 | sentence_idx: 467034 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-209 |    E-209 Are you conscious that this is your opportunity ? ||| E-209 ( 88 ) Etes -vous conscients que ceci est votre occasion ?

Taquisara Touareg | w_freq: 1 - 3 | wiki_freq: 0 - 357 | sentence_idx: 471157 | align_1: 5-6 | align_2: 6-11 | ner_entity: Taquisara-Touareg |    " Certainly , " answered Taquisara . ||| « Affirmatif » , répond « Touareg » , le messager .

Reality Reality | w_freq: 144 - 18 | wiki_freq: 10400 - 844 | sentence_idx: 472925 | align_1: 4-3 | align_2: 5-8 | ner_entity: Terminal Reality-Terminal Reality |    However , did Terminal Reality capture the essence of what made the cinematographic series successful in transposing it to video games ? ||| Néanmoins , Terminal Reality a -t -il su capter l' essence de ce qui a fait le succès de la série cinématographique pour le transposer en jeu vidéo ?

Migration migrations | w_freq: 107 - 189 | wiki_freq: 9557 - 4646 | sentence_idx: 473360 | align_1: 16-15 | align_2: 17-21 | ner_entity: the Tripartite Technical Meeting on Labour Migration-none |    ( a ) took note of the final report of the Tripartite Technical Meeting on Labour Migration and authorized the Director-General to publish it , as well as the conclusions of the Meeting ; ||| a ) a pris note du rapport final de la Réunion technique tripartite sur les migrations de main - d’ œuvre et autorisé le Directeur général à le publier , de même que les conclusions de la réunion ;

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 473884 | align_1: 5-5 | align_2: 6-9 | ner_entity: Palestinians-Palestiniens |    He should have told the Palestinians clearly and unequivocally that their 21-month campaign of violence against Israel is unacceptable and must conclude before any discussion of rewards can be started . ||| Il aurait dû dire aux Palestiniens , de façon claire et sans équivoque , que leurs 21 mois de violence contre Israël était inacceptable et devait se terminer avant que toute discussion sur la récompense puisse commencer .

Tigre Tigre | w_freq: 8 - 44 | wiki_freq: 2839 - 4065 | sentence_idx: 474829 | align_1: 7-10 | align_2: 8-14 | ner_entity: Tigre-Tigre |    Though there was an obvious hostility , Tigre simply ignored it . ||| Bien qu’ il y ait eu une hostilité évidente , Tigre l’ avait tout simplement ignorée .

Remember Souviens | w_freq: 906 - 22 | wiki_freq: 9753 - 330 | sentence_idx: 476236 | align_1: 1-1 | align_2: 2-5 | ner_entity: none-Souviens - toi |    “ Remember My days during thy days , and My distress and banishment in this remote prison . ||| “ Souviens - toi de mes jours durant tes jours , de ma détresse et de mon bannissement en cette prison lointaine .

Wikiversity Wikiversité | w_freq: 2 - 2 | wiki_freq: 78 - 37 | sentence_idx: 479321 | align_1: 8-7 | align_2: 9-12 | ner_entity: Wikiversity-Wikiversité |    People can always learn , but should the Wikiversity offer complete courses ? ||| On peut toujours apprendre , mais la Wikiversité se doit -elle d' offrir des cours complets ?

2000/78 2000/78 | w_freq: 5 - 5 | wiki_freq: 28 - 14 | sentence_idx: 481399 | align_1: 22-26 | align_2: 23-30 | ner_entity: Articles 2 and 5 of Directive 2000/78-none |    It stated that that provision does not confer more extensive protection than that already offered by Articles 2 and 5 of Directive 2000/78 . ||| Elle a affirmé que cette disposition ne conférerait pas une protection plus étendue que celle déjà offerte par les articles 2 et 5 de la directive 2000/78 ( 80 ) .

Earthquake Tremblement | w_freq: 12 - 3 | wiki_freq: 4969 - 357 | sentence_idx: 483412 | align_1: 6-6 | align_2: 7-12 | ner_entity: none-L' Ancien Tremblement De Terre |    Shroud of Turin : Could Ancient Earthquake Explain Face of Jesus ? ||| Linceul De Turin : L' Ancien Tremblement De Terre Pourrait - Il Expliquer Le Visage De Jésus ?

E-71 E-71 | w_freq: 17 - 17 | wiki_freq: 2 - 3 | sentence_idx: 484632 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-71 |    E-71 But , you know , one day his mother knew that she had laid an egg . ||| E-71 ( 62 ) Mais vous savez , un jour , sa mère savait qu' elle avait pondu un oeuf .

Aristotle Aristote | w_freq: 45 - 44 | wiki_freq: 13784 - 8730 | sentence_idx: 488541 | align_1: 7-7 | align_2: 8-12 | ner_entity: Aristotle-Aristote |    The atoms , « discovered » by Aristotle 2500 years ago , were for him the constituents of matter . ||| Les atomes , « découverts » par Aristote , il y a 2500 ans , étaient , pour lui , les constituants de la matière .

bet Parions | w_freq: 365 - 2 | wiki_freq: 10468 - 49 | sentence_idx: 489410 | align_1: 1-0 | align_2: 2-4 | ner_entity: none-Parions |    I bet there was not a single op-ed that called this document " racist " when it was adopted in 2003 . ||| Parions qu’ il n’ y avait pas un seul éditorial qui a qualifié ce document de « raciste » quand il a été adopté en 2003 .

L-131 E-131 | w_freq: 1 - 6 | wiki_freq: 1 - 0 | sentence_idx: 489620 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-131 |    L-131 How is Sarah going to have this baby ? ||| E-131 ( 60 ) Comment Sarah va -t -elle avoir ce bébé ?

ELSE PERSONNE | w_freq: 2 - 7 | wiki_freq: 163 - 7 | sentence_idx: 490705 | align_1: 2-0 | align_2: 3-5 | ner_entity: none-PERSONNE |    NO ONE ELSE is going to free you from the debt you accumulated . ||| PERSONNE d’ autre ne vous libérera de la dette que vous avez accumulée .

Spa Spa | w_freq: 45 - 45 | wiki_freq: 9547 - 4838 | sentence_idx: 491915 | align_1: 14-14 | align_2: 15-19 | ner_entity: Spa-Spa |    Q : Esteban , a lot of chat about 2019 this afternoon , so Spa last weekend was a spectacular result for you . ||| Q : Esteban , beaucoup de discussions autour de 2019 cet après-midi , alors Spa le week - end dernier a été un résultat spectaculaire pour vous .

JOSÉ JOSÉ | w_freq: 1 - 2 | wiki_freq: 15 - 2 | sentence_idx: 495095 | align_1: 1-1 | align_2: 2-6 | ner_entity: SAN JOSÉ-SAN JOSÉ |    SAN JOSÉ – When you look at your phone or tablet , what do you see ? ||| SAN JOSÉ ( COSTA RICA ) – Lorsque vous regardez votre téléphone ou votre tablette , que voyez -vous ?

Ark Ark | w_freq: 64 - 18 | wiki_freq: 9283 - 853 | sentence_idx: 495292 | align_1: 13-11 | align_2: 14-15 | ner_entity: Ark-Ark |    A : OK , folks , let 's try to picture Laura and Ark trying to drag 500 ton rocks around New Port Richey ? ! ? ||| R : OK les amis , essayons d’ imaginer Laura et Ark en train d’ essayer de traîner 500 tonnes de roche à New Port Richey   ? ! ?

Acadie—Bathurst Bathurst | w_freq: 1 - 5 | wiki_freq: 15 - 1881 | sentence_idx: 501397 | align_1: 16-16 | align_2: 17-21 | ner_entity: Acadie—Bathurst-Bathurst |    I will not name the MP that he quoted , but it appears he is from Acadie—Bathurst . ||| Je ne nommerai pas le député qu' il cite , mais il vient d' Acadie — Bathurst , semble -t -il .

Mesiti Mesiti | w_freq: 1 - 1 | wiki_freq: 22 - 3 | sentence_idx: 501416 | align_1: 1-1 | align_2: 2-8 | ner_entity: Angelica Mesiti-Angelica Mesiti |    Angelica Mesiti for several years has been developing research into non-verbal communication . ||| Angelica Mesiti , quant à elle , développe depuis plusieurs années une recherche sur la communication non-verbale .

Bratislava Bratislava | w_freq: 40 - 40 | wiki_freq: 9909 - 2946 | sentence_idx: 501825 | align_1: 0-0 | align_2: 1-6 | ner_entity: Bratislava-Bratislava |    Bratislava accuses Hungary of promoting its national culture in Slovakia . ||| Bratislava , de son côté , accuse la Hongrie de promouvoir sa culture nationale en Slovaquie .

YOUth YOUth | w_freq: 2 - 2 | wiki_freq: 2 - 0 | sentence_idx: 501935 | align_1: 35-39 | align_2: 36-48 | ner_entity: none-Nestlé needs YOUth |    This is why we have the ambition to help 10 million young people around the world to have access to economic opportunities by 2030 through the rollout of our Global Youth Initiative : Nestlé needs YOUth . ||| C' est pourquoi nous avons l' ambition d' aider 10 millions de jeunes à travers le monde à avoir accès à des opportunités économiques d' ici 2030 à travers le déploiement de notre Global Youth Initiative : Nestlé needs YOUth ( Nestlé a besoin de la jeunesse ) .

plurilateral plurilatéral | w_freq: 6 - 1 | wiki_freq: 41 - 5 | sentence_idx: 504387 | align_1: 23-27 | align_2: 24-33 | ner_entity: the plurilateral Information Technology Agreement-Accord plurilatéral sur les technologies de l’ information |    It is of deep concern that developed countries have already launched negotiations on their post-Bali agenda , including towards an expansion of the plurilateral Information Technology Agreement ( ITA ) . ||| Il est inquiétant que les pays développés aient déjà lancé des négociations sur leur agenda post-Bali , y compris en vue de l’ expansion de l’ Accord plurilatéral sur les technologies de l’ information ( ATI ) .

Sloviansk Slaviansk | w_freq: 1 - 3 | wiki_freq: 424 - 44 | sentence_idx: 509978 | align_1: 2-3 | align_2: 3-8 | ner_entity: Sloviansk-Slaviansk |    I saw Sloviansk a month ago , it was very different . ” ||| J’ ai vu Slaviansk , il y a un mois , c’ était complètement différent . »

Saracens Saracens | w_freq: 4 - 1 | wiki_freq: 4232 - 647 | sentence_idx: 511284 | align_1: 6-6 | align_2: 7-11 | ner_entity: Saracens-Saracens |    “ They ’ve proved that at Saracens last weekend , they proved it in round one . ||| ‘ Ils ont prouvé que chez Saracens le week - end dernier , ils l’ avaient prouvé au premier tour .

2.42am 02h42 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 513305 | align_1: 1-1 | align_2: 2-5 | ner_entity: 2.42am-none |    At 2.42am we managed to establish direct contact to the travellers . ||| A 02h42 du matin , nous avons réussi à établir un contact direct avec les voyageurs .

Puskas Puskás | w_freq: 2 - 2 | wiki_freq: 164 - 413 | sentence_idx: 520637 | align_1: 0-0 | align_2: 1-6 | ner_entity: Puskas-Puskás |    Puskas always saw at least 5 . ” ||| Puskás , lui , en voyait toujours au moins cinq . »

Brexit Brexit | w_freq: 325 - 333 | wiki_freq: 7769 - 2015 | sentence_idx: 524690 | align_1: 27-35 | align_2: 28-41 | ner_entity: Brexit-European Commission presents CETA proposal in the wake of Brexit |    1 European Commission , European Commission proposes signature and conclusion of EU-Canada trade deal ; see also See European Commission presents CETA proposal in the wake of Brexit . ||| 1 Commission européenne , La Commission européenne propose la signature et la conclusion d’ un accord commercial entre l’ UE et le Canada ; voir également European Commission presents CETA proposal in the wake of Brexit ( en anglais seulement ) .

Ukrainians Ukrainiens | w_freq: 84 - 91 | wiki_freq: 7153 - 2375 | sentence_idx: 528063 | align_1: 9-12 | align_2: 10-19 | ner_entity: Ukrainians-Ukrainiens |    Is it not enough for our employers , that Ukrainians are ready to work voluntary much more than 8 hours per day ? ||| Est -ce que c' est peu pour nos employeurs , que les Ukrainiens , effray?s par le ch?mage , sont pr?ts ? travailler volontairement beaucoup plus que 8 heures par jour ?

Would Souhaitez | w_freq: 857 - 42 | wiki_freq: 6920 - 13 | sentence_idx: 530291 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-Souhaitez |    Would foreign governments and trade partners continue to accept fully fiat US Dollars ? ||| Souhaitez -vous que des gouvernements étrangers et des partenaires commerciaux continuent à accepter pleinement fiat dollars américains ?
