Directive directive | w_freq: 748 - 961 | wiki_freq: 8800 - 10212 | sentence_idx: 2541 | align_1: 17-21 | align_2: 18-28 | entity: Article 11 of the Copyright Directive - none |    Furthermore , we highlight the possibility of the EU legislation and notably Article 11 of the Copyright Directive to draw from the previous experience of the very similar national legislation in Germany , which failed to give satisfactory results . ||| En outre , nous soulignons le risque que la législation de l’ UE , et notamment l’ article 11 de la directive sur le droit d’ auteur , puisse s’ inspirer de l’ expérience antérieure de la législation nationale très similaire en Allemagne , qui n’ a pas donné des résultats satisfaisants . 
E-5 E-5 | w_freq: 30 - 32 | wiki_freq: 264 - 32 | sentence_idx: 405217 | align_1: 0-0 | align_2: 1-6 | entity: none - E-5 |    E-5 Many here maybe who has already has accepted You , and has not yet been filled with Thy Spirit . ||| E-5 Il y en a peut-être beaucoup ici qui T’ ont déjà accepté , et qui n’ ont pas encore été remplis de Ton Esprit . 

Failan Failan | w_freq: 1 - 1 | wiki_freq: 10 - 7 | sentence_idx: 408266 | align_1: 5-4 | align_2: 6-10 | entity: none - Dragon Inn Failan |    Good Bye , Dragon Inn Failan What Time is it There ? ||| Goodbye , Dragon Inn Failan Et là - bas , quelle heure est -il ? 

TABST TABST | w_freq: 1 - 1 | wiki_freq: 2 - 0 | sentence_idx: 408622 | align_1: 15-15 | align_2: 16-20 | entity: none - TABST |    0,10 % of domestic carnivores are used for the Target animal batch safety test ( TABST ) still required by several countries outside of Europe in order to release vaccines . ||| 0,10 % de carnivores domestiques sont utilisés pour le Target animal batch safety test ( TABST – contrôle d’ innocuité ) encore demandé par plusieurs pays hors Europe pour la libération des vaccins . 

Petitjean Petitjean | w_freq: 1 - 1 | wiki_freq: 137 - 491 | sentence_idx: 411713 | align_1: 1-1 | align_2: 2-5 | entity: Claude Petitjean - Claude Petitjean |    Claude Petitjean prefers to talk about his role and " simple , but determined gestures . " ||| Claude Petitjean , lui , préfère parler de son rôle et de “ gestes simples , mais déterminés ” . 

Dialogue Dialogue | w_freq: 149 - 81 | wiki_freq: 7398 - 1646 | sentence_idx: 412272 | align_1: 7-5 | align_2: 8-14 | entity: the Institute for Global Dialogue - Global Dialogue Institute |    In collaboration with the Institute for Global Dialogue , we recently brought together 10 of our partner organizations for a convening on economic governance in Africa . ||| En collaboration avec le Global Dialogue Institute ( Institut pour le Dialogue Global ) , nous avons récemment réuni 10 de nos organisations partenaires au cours d' une rencontre sur la gouvernance économique en Afrique . 

Jehovah Jéhovah | w_freq: 135 - 126 | wiki_freq: 5053 - 1803 | sentence_idx: 415295 | align_1: 0-0 | align_2: 1-8 | entity: Jehovah - Jéhovah |    Jehovah had told Adam : “ From every tree of the garden you may eat to satisfaction . ” ||| Jéhovah , le gouverneur de l’ Eden , a dit : « De tous les arbres du Jardin , vous pouvez manger . 

Solon Solon | w_freq: 6 - 5 | wiki_freq: 2286 - 486 | sentence_idx: 416370 | align_1: 12-16 | align_2: 13-21 | entity: Solon - Solon |    One of the priests said to Solon , “ O Solon , Solon , you Greeks are never anything but children , and there is not an old man among you . ” ||| Mais l' un des plus vieux entre les prêtres de s' écrier : " Solon , Solon , vous autres Grecs , vous serez toujours des enfants ; il n' y a pas de vieillards en Grèce ! " 

Shem Sem | w_freq: 7 - 6 | wiki_freq: 1775 - 529 | sentence_idx: 418356 | align_1: 14-10 | align_2: 15-16 | entity: none - Dieu de Sem |    In Gen. 9:26 we are told , “ Blessed be the Lord God of Shem ; and Canaan shall be his servant . ” ||| Genèse 9:26 " Béni soit l' Eternel , Dieu de Sem ( FILS DE NOE ) ; et que Canaan leur soit fait serviteur . " 

prepper Prepper | w_freq: 4 - 2 | wiki_freq: 29 - 0 | sentence_idx: 422278 | align_1: 2-1 | align_2: 3-6 | entity: none - Prepper |    No sane prepper would put a big sign on their house saying “ I have emergency food , ” for example . ||| Aucun Prepper sain d’ esprit ne mettrait un gros panneau sur leur maison en disant « J’ ai de la nourriture d’ urgence » , par exemple . 

Mbeki Mbeki | w_freq: 4 - 4 | wiki_freq: 1980 - 468 | sentence_idx: 422439 | align_1: 0-0 | align_2: 1-5 | entity: Mbeki - Mbeki |    Mbeki rarely addresses scientific solutions to the AIDS epidemic . ||| Mbeki ne s’ intéresse que rarement aux solutions scientifiques à l’ épidémie de SIDA . 

E-296 E-296 | w_freq: 3 - 3 | wiki_freq: 0 - 1 | sentence_idx: 422579 | align_1: 0-0 | align_2: 1-5 | entity: E-296 - none |    E-296 Only thing that we can do , Lord , is to believe . ||| E-296 ( 255 ) La seule chose que nous pouvons faire , Seigneur , c' est de croire . 

Emilia Emilia | w_freq: 6 - 5 | wiki_freq: 7306 - 1948 | sentence_idx: 424815 | align_1: 8-9 | align_2: 9-14 | entity: Emilia - Emilia |    Jimmy Fallon : Madonna , will you call Emilia please ? ||| Jimmy Fallon : Madonna , pourrais - tu appeler Emilia , s’ il te plait ? 

Sarnia-Lambton Lambton | w_freq: 1 - 2 | wiki_freq: 19 - 413 | sentence_idx: 428895 | align_1: 8-14 | align_2: 9-19 | entity: Sarnia-Lambton - Lambton |    When I first started as executive director at Sarnia-Lambton five years ago , the relationships between the agency and First Nations were n’t good . ||| Lorsque je suis entrée en fonction à titre de directrice générale à Sarnia - Lambton , il y a cinq ans , les relations entre l’ agence et les Premières nations n’ étaient pas bonnes . 

Egyptians Egyptiens | w_freq: 209 - 110 | wiki_freq: 9142 - 53 | sentence_idx: 432918 | align_1: 2-1 | align_2: 3-6 | entity: Egyptians - Egyptiens |    Did the Egyptians try to scientifically argue their opinion ? ||| Les Egyptiens ont -ils malgré tout essayé d’ argumenter scientifiquement leur opinion ? 

Antarsya Antarsya | w_freq: 3 - 5 | wiki_freq: 4 - 4 | sentence_idx: 433593 | align_1: 0-0 | align_2: 1-4 | entity: Antarsya - Antarsya |    Antarsya is not the same but there is still wide confusion in its ranks . ||| Antarsya , ce n’ est pas la même chose , il règne cependant toujours une grande confusion dans ses rangs . 

Yesterday Hier | w_freq: 193 - 191 | wiki_freq: 4941 - 457 | sentence_idx: 434844 | align_1: 0-0 | align_2: 1-5 | entity: Yesterday - Hier |    Yesterday 800 people more than expected arrived ! ||| Hier , il est arrivé 800 personnes de plus que prévu ! 

Kylie Kylie | w_freq: 27 - 26 | wiki_freq: 6279 - 997 | sentence_idx: 435059 | align_1: 2-2 | align_2: 3-6 | entity: Kylie - Chère Kylie |    ‘ Dear Kylie , Just wanted to drop you a short note in advance of the concert in Dublin . ||| « Chère Kylie , écrit -il , je voulais juste vous laisser un petit mot avant le concert à Dublin . 

Sow Sow | w_freq: 2 - 2 | wiki_freq: 1121 - 744 | sentence_idx: 437438 | align_1: 8-8 | align_2: 9-13 | entity: Fatou Sow - Fatou Sow |    A lady I admire a lot , Fatou Sow once told me that as a woman , we should not be afraid to speak for us . ||| Une dame que j’ admire énormément , Fatou Sow m’ a dit un jour qu’ en tant que femme , on ne devrait pas avoir peur de parler pour nous . 

Yesterday Hier | w_freq: 193 - 191 | wiki_freq: 4941 - 457 | sentence_idx: 437511 | align_1: 0-0 | align_2: 1-5 | entity: Yesterday - none |    Yesterday saw a huge defeat of the Islamic State but " western " media hardly noted it . ||| Hier , il y a eu une énorme défaite de l' État islamique mais les médias " occidentaux " ont à peine noté cela .. 

Psychopaths Psychopaths | w_freq: 10 - 1 | wiki_freq: 112 - 6 | sentence_idx: 438133 | align_1: 7-7 | align_2: 8-13 | entity: none - Women Who Love Psychopaths |    If you have read Women Who Love Psychopaths , please be an ' Ambassador for Change ' in your community by teaching youth and adults what you learned in the book . ||| Si vous avez lu Women Who Love Psychopaths , s' il vous plaît , devenez un « Ambassadeur du Changement » dans votre communauté , en apprenant aux jeunes et aux adultes ce que vous avez appris dans ce livre . 

Hair-Turkey Hair | w_freq: 1 - 16 | wiki_freq: 0 - 671 | sentence_idx: 438880 | align_1: 1-1 | align_2: 2-9 | entity: Hair-Turkey - Hair |    At Hair-Turkey , we understand that traveling for medical services is a new concept . ||| À Hair - Turkey ( cheveux - Turquie ) , nous comprenons que voyager pour des services médicaux est un nouveau concept . 

Hair-Turkey Turkey | w_freq: 1 - 7 | wiki_freq: 0 - 434 | sentence_idx: 438880 | align_1: 1-3 | align_2: 2-9 | entity: Hair-Turkey - Turkey |    At Hair-Turkey , we understand that traveling for medical services is a new concept . ||| À Hair - Turkey ( cheveux - Turquie ) , nous comprenons que voyager pour des services médicaux est un nouveau concept . 

E-67 E-67 | w_freq: 21 - 19 | wiki_freq: 1 - 2 | sentence_idx: 439288 | align_1: 0-0 | align_2: 1-5 | entity: none - E-67 |    E-67 I was saying it the other day , at Phoenix . ||| E-67 C’ est ce que je disais , l’ autre jour , à Phoenix . 

BLM BLM | w_freq: 12 - 12 | wiki_freq: 2172 - 147 | sentence_idx: 439406 | align_1: 11-16 | align_2: 12-20 | entity: BLM - BLM |    This is one of four annual environmental awards provided by the BLM nationally . ||| Il s’ agit de l’ un des quatre prix annuels de l’ environnement fourni par le BLM à l’ échelle nationale . 

42:48 Shura-48 | w_freq: 1 - 2 | wiki_freq: 1 - 0 | sentence_idx: 440254 | align_1: 0-4 | align_2: 1-9 | entity: 42:48 - none |    42:48 If then they run away , We have not sent thee as a guard over them . ||| 42 / Ash - Shura-48 : Après cela , s’ ils détournent leur visage , Nous ne t’ avons pas envoyé comme gardien sur eux . 

viva viva | w_freq: 3 - 2 | wiki_freq: 591 - 152 | sentence_idx: 440986 | align_1: 20-22 | align_2: 21-29 | entity: none - DPhil viva |    I have particular reason to be grateful to him : I met him for the first time at my DPhil viva , where he was the external examiner ( 1970 ) . ||| J’ ai des raisons particulières de lui en être reconnaissant : je l’ ai rencontré pour la première fois à mon DPhil viva ( ndt : examen oral ) , où il était examinateur externe ( 1970 ) . 

Please est:"S' | w_freq: 1184 - 2 | wiki_freq: 10571 - 0 | sentence_idx: 441469 | align_1: 7-4 | align_2: 8-9 | entity: Please Call Me by My True Names - none |    The title of the poem is “ Please Call Me by My True Names , ” because I have so many names . ||| Le titre du poème est:"S' il vous plaît , appelez -moi par mes vrais noms " , parce que j' ai tellement de noms . 

Ban Ban | w_freq: 56 - 32 | wiki_freq: 14406 - 2438 | sentence_idx: 446157 | align_1: 1-0 | align_2: 2-5 | entity: Ban - Ban Ki |    Mr. Ban emphasized the importance of the more than 700 commitments registered during the Conference . ||| Ban Ki - moon a souligné l’ importance des plus de 700 engagements enregistrés au cours de la Conférence . 

Hezbollah Hezbollah | w_freq: 198 - 248 | wiki_freq: 8613 - 2471 | sentence_idx: 446876 | align_1: 5-8 | align_2: 6-12 | entity: Hezbollah - Hezbollah |    Anyone who wants to join Hezbollah will not be immediately accepted because it is not possible for everyone to be a soldier of Hezbollah . ||| Quiconque a l’ intention de se joindre le Hezbollah , il ne sera pas immédiatement accepté ; car il n’ est pas possible pour tout le monde d' être un soldat du Hezbollah . 

up-to-date Etre | w_freq: 89 - 128 | wiki_freq: 3779 - 96 | sentence_idx: 447025 | align_1: 1-0 | align_2: 2-4 | entity: none - Etre |    Being up-to-date could mean taking the youth of today as subject , starting with their exclusion from the public space . ||| Etre actuel , ce pourrait être carrément de prendre les jeunes d’ aujourd’hui pour sujet , à commencer par leur exclusion de l’ espace public . 

Libyans Libyens | w_freq: 42 - 47 | wiki_freq: 1248 - 499 | sentence_idx: 456204 | align_1: 7-8 | align_2: 8-13 | entity: Libyans - Libyens |    All these foreign actors should instead help Libyans themselves find a solution . ||| Toutes ces forces étrangères doivent aider plutôt les Libyens à trouver eux - mêmes la solution . 

Maybe Peut | w_freq: 964 - 2242 | wiki_freq: 6736 - 3705 | sentence_idx: 457763 | align_1: 1-1 | align_2: 2-5 | entity: none - @Sasha Peut |    @Sasha Maybe you can show this very webpage to your parents . ||| @Sasha Peut - être que vous pouvez montrer cette page très à vos parents . 

Grismer Grismer | w_freq: 1 - 1 | wiki_freq: 90 - 31 | sentence_idx: 462539 | align_1: 2-5 | align_2: 3-9 | entity: Grismer - M. Grismer |    As Mr. Grismer also married a non-Indian , he was not able to transfer status to his children . ||| En outre , comme M. Grismer avait , lui aussi , marié une non-Indienne , il ne pouvait pas transmettre le statut à ses enfants . 

FRPC FRPC | w_freq: 1 - 1 | wiki_freq: 3 - 1 | sentence_idx: 467638 | align_1: 11-12 | align_2: 12-16 | entity: FRPC - FRPC |    However , commercial broadcasters and their associations as well as the FRPC disagreed . ||| Cependant , les radiodiffuseurs commerciaux et leurs associations , ainsi que la FRPC , sont en désaccord . 

authoritarianism autoritarisme | w_freq: 31 - 31 | wiki_freq: 1839 - 879 | sentence_idx: 471040 | align_1: 10-10 | align_2: 11-14 | entity: none - autoritarisme d’ Etat |    And in Myanmar ( No . 18 ) , state authoritarianism combines with nationalism . ||| En Birmanie ( Myanmar , n° 18 ) , l’ autoritarisme d’ Etat s’ allie au nationalisme . 

Dan—why Dan | w_freq: 1 - 139 | wiki_freq: 0 - 13883 | sentence_idx: 471482 | align_1: 1-1 | align_2: 2-7 | entity: Dan—why - Dan |    And Dan—why did he linger by the ships ? ||| Pourquoi Dan [ Dan ] s’ est -il tenu sur les navires ? 

E-116 E-116 | w_freq: 7 - 8 | wiki_freq: 0 - 0 | sentence_idx: 473788 | align_1: 0-0 | align_2: 1-5 | entity: none - E-116 |    E-116 Not some system ; but a Person , Christ , the Conqueror . ||| E-116 Il ne s’ agit pas d’ un certain système ; mais il s’ agit d’ une Personne , Christ , le Conquérant . 

07/01/16 1835 | w_freq: 1 - 16 | wiki_freq: 1 - 11705 | sentence_idx: 473978 | align_1: 9-23 | align_2: 10-28 | entity: AM - 07/01/16 - none |    FavoriteSport - July 01 , 2016 11:26:11 AM - 07/01/16 , 11:26:11.905578 ||| Numéros manquants : 1806 - 1808 ; 1810 - 1811 ; 1813 - 1814 ; 1818 ; 1821 ; 1825 ; 1829 ; 1835 ; 1855 - 1856 ; 1858 

E-90 E-90 | w_freq: 16 - 19 | wiki_freq: 5 - 4 | sentence_idx: 474964 | align_1: 0-0 | align_2: 1-4 | entity: none - E-90 |    E-90 See , they got a horse standing at his grave . ||| E-90 ( 44 ) Voyez , ils ont un cheval placé sur sa tombe . 

Al-Anon Anon | w_freq: 16 - 28 | wiki_freq: 102 - 82 | sentence_idx: 474977 | align_1: 4-8 | align_2: 5-13 | entity: Al-Anon - Al - Anon |    We may hear “ Al-Anon has no rules , ” but we do have Legacies , policies , a Charter , and more than 60 years of experience , strength , and hope . ||| Nous entendons dire que « dans Al - Anon , il n’ y a pas de règles » , mais nous avons des Héritages , des politiques , une Charte , et plus de 60 années d’ expérience , de force et d’ espoir . 

Barometer Baromètre | w_freq: 9 - 6 | wiki_freq: 415 - 134 | sentence_idx: 475349 | align_1: 7-5 | align_2: 8-14 | entity: UEBT Biodiversity Barometer - Baromètre de la biodiversité |    However , while the 2014 UEBT Biodiversity Barometer finds that biodiversity awareness has increased since 2009 , it also reveals growth in understanding of biodiversity has slowed down since 2012 . ||| Cependant , alors que le Baromètre de la biodiversité de l ’ UEBT 2014 constate que la sensibilisation à la biodiversité a augmenté depuis 2009 , il révèle également que la compréhension de la biodiversité s’ est ralentie depuis 2012 . 
